Date,USGG10YR Index,USGG3M Index,USGG2YR Index,USGG5YR Index,USGG30YR Index,USGG12M Index,USGG20YR Index
2012/4/27,1.9348,0.0864,0.2578,0.8255,3.1224,0.1675,
2012/4/26,1.9383,0.0864,0.2578,0.8223,3.1176,0.1624,
2012/4/25,1.984,0.0864,0.2657,0.8395,3.1476,0.1675,
2012/4/24,1.9735,0.0813,0.2662,0.846,3.1281,0.1675,
2012/4/23,1.9349,0.0712,0.2581,0.8171,3.0846,0.1573,
2012/4/20,1.9629,0.0661,0.2642,0.8429,3.124,0.1573,
2012/4/19,1.9665,0.0661,0.2661,0.8432,3.1208,0.1573,
2012/4/18,1.9753,0.0661,0.2661,0.8417,3.1265,0.1573,
2012/4/17,1.9981,0.0763,0.2701,0.8562,3.1411,0.1624,
2012/4/16,1.9805,0.0763,0.2681,0.8451,3.1305,0.1624,
2012/4/13,1.9823,0.0813,0.266,0.8484,3.1273,0.1624,
2012/4/12,2.051,0.0813,0.2859,0.8904,3.2116,0.1726,
2012/4/11,2.0351,0.0813,0.2899,0.8808,3.1959,0.1777,
2012/4/10,1.9823,0.0813,0.2858,0.8504,3.1281,0.1777,
2012/4/9,2.0474,0.0763,0.3136,0.9082,3.1959,0.1878,
2012/4/5,2.1805,0.0661,0.3374,1.0064,3.3265,0.1827,
2012/4/4,2.2233,0.0712,0.3408,1.0387,3.3572,0.1878,
2012/4/3,2.2988,0.0712,0.3684,1.1146,3.4404,0.1878,
2012/4/2,2.182,0.061,0.3229,1.008,3.3281,0.1675,
2012/3/30,2.2088,0.0661,0.3287,1.0386,3.3358,0.1675,
2012/3/29,2.1587,0.061,0.3365,1.0129,3.2731,0.1675,
2012/3/28,2.1997,0.0763,0.3405,1.0333,3.3102,0.1675,
2012/3/27,2.1836,0.0813,0.3193,1.0152,3.2975,0.1624,
2012/3/26,2.2479,0.0712,0.3436,1.079,3.3391,0.1726,
2012/3/23,2.2317,0.0712,0.3517,1.0822,3.3051,0.1726,
2012/3/22,2.2781,0.0712,0.3634,1.1196,3.3596,0.1827,
2012/3/21,2.296,0.0864,0.3673,1.1375,3.3837,0.1878,
2012/3/20,2.3591,0.0915,0.3914,1.1949,3.4454,0.198,
2012/3/19,2.3772,0.0763,0.3791,1.1947,3.4779,0.198,
2012/3/16,2.294,0.0813,0.3587,1.1142,3.4061,0.1929,
2012/3/15,2.2794,0.0813,0.3623,1.0876,3.4148,0.1929,
2012/3/14,2.2686,0.0813,0.3862,1.0957,3.4009,0.198,
2012/3/13,2.1263,0.0813,0.346,0.9833,3.2663,0.1878,
2012/3/12,2.0331,0.0763,0.3219,0.9072,3.1712,0.1777,
2012/3/9,2.0279,0.0813,0.3178,0.8943,3.1778,0.1777,
2012/3/8,2.0121,0.0763,0.3056,0.8798,3.1745,0.1777,
2012/3/7,1.9756,0.0763,0.3015,0.8493,3.1233,0.1726,
2012/3/6,1.9427,0.0712,0.2777,0.8205,3.0736,0.1578,
2012/3/5,2.0104,0.061,0.2935,0.8702,3.15,0.1578,
2012/3/2,1.9739,0.061,0.2737,0.8365,3.1024,0.1527,
2012/3/1,2.0261,0.0712,0.2893,0.8878,3.1476,0.1578,
2012/2/29,1.9705,0.0763,0.2932,0.859,3.0848,0.1578,
2012/2/28,1.9428,0.0915,0.2892,0.843,3.0729,0.1578,
2012/2/27,1.9255,0.1017,0.2853,0.8446,3.0475,0.1578,
2012/2/24,1.9757,0.0915,0.3049,0.8894,3.0992,0.1578,
2012/2/23,1.9965,0.0864,0.301,0.8878,3.1387,0.1527,
2012/2/22,2.0034,0.0813,0.297,0.8588,3.1476,0.1527,
2012/2/21,2.0591,0.061,0.2985,0.9074,3.209,0.1527,
2012/2/17,2.0017,0.0763,0.2904,0.8604,3.1476,0.1527,
2012/2/16,1.9827,0.0966,0.2901,0.8556,3.1387,0.1527,
2012/2/15,1.9275,0.1068,0.262,0.788,3.0897,0.1527,
2012/2/14,1.9361,0.1068,0.282,0.8154,3.0873,0.1629,
2012/2/13,1.9741,0.0966,0.286,0.8347,3.1202,0.1629,
2012/2/10,1.9862,0.0813,0.2739,0.8203,3.1404,0.1476,
2012/2/9,2.0364,0.0864,0.2619,0.8525,3.1803,0.1425,
2012/2/8,1.9822,0.0763,0.254,0.83,3.1509,0.1374,
2012/2/7,1.9734,0.0813,0.246,0.8108,3.1435,0.1272,
2012/2/6,1.9066,0.0661,0.2302,0.7549,3.0966,0.1221,
2012/2/3,1.9224,0.0712,0.2302,0.7677,3.1192,0.1221,
2012/2/2,1.8212,0.0763,0.2225,0.7075,3.0028,0.1272,
2012/2/1,1.8265,0.0559,0.2225,0.7218,2.9919,0.117,
2012/1/31,1.7971,0.0508,0.2147,0.7045,2.9375,0.1119,
2012/1/30,1.8439,0.0458,0.2108,0.7363,2.9989,0.1119,
2012/1/27,1.891,0.0508,0.2108,0.749,3.0574,0.1068,
2012/1/26,1.9313,0.0458,0.2108,0.7713,3.0902,0.1017,
2012/1/25,1.9946,0.0356,0.2226,0.7924,3.1484,0.0967,
2012/1/24,2.06,0.0356,0.2345,0.8961,3.1492,0.1017,
2012/1/23,2.0511,0.0356,0.2344,0.9058,3.1297,0.1017,
2012/1/20,2.0246,0.0407,0.2403,0.8863,3.0998,0.1017,
2012/1/19,1.977,0.0407,0.2338,0.8572,3.0416,0.1017,
2012/1/18,1.8983,0.0203,0.2255,0.804,2.9562,0.1017,
2012/1/17,1.8566,0.0203,0.2174,0.7831,2.8985,0.0967,
2012/1/13,1.8636,0.0203,0.2213,0.7896,2.91,0.0967,
2012/1/12,1.9228,0.0254,0.2287,0.8315,2.971,0.0967,
2012/1/11,1.9037,0.0153,0.2286,0.8187,2.9632,0.1017,
2012/1/10,1.9683,0.0102,0.2404,0.8525,3.0242,0.0916,
2012/1/9,1.9578,0.0051,0.2442,0.8444,3.0266,0.0916,
2012/1/6,1.9578,0.0051,0.2559,0.8541,3.0156,0.0916,
2012/1/5,1.9946,0.0102,0.2593,0.8814,3.0607,0.0966,
2012/1/4,1.9771,0.0102,0.2592,0.8782,3.0274,0.1017,
2012/1/3,1.9474,0.0051,0.255,0.8782,2.9812,0.1017,
2011/12/30,1.8762,0.0102,0.2391,0.8318,2.8941,0.1017,
2011/12/29,1.8988,0,0.2667,0.8798,2.9025,0.1017,
2011/12/28,1.9162,0,0.2667,0.9087,2.9202,0.1017,
2011/12/27,2.0052,0.0051,0.2903,0.9666,3.0314,0.1068,
2011/12/23,2.0244,-0.0051,0.2824,0.9763,3.0568,0.1068,
2011/12/22,1.9476,0,0.2746,0.9151,2.9805,0.1068,
2011/12/21,1.9668,0,0.2706,0.9167,3.0008,0.1068,
2011/12/20,1.9233,0.0051,0.2549,0.8556,2.9264,0.1068,
2011/12/19,1.8096,-0.0051,0.2339,0.8088,2.7861,0.1068,
2011/12/16,1.8474,-0.0051,0.2218,0.7992,2.8511,0.1017,
2011/12/15,1.9079,-0.0051,0.238,0.8524,2.9173,0.1068,
2011/12/14,1.9027,-0.0051,0.238,0.8492,2.9028,0.1068,
2011/12/13,1.9651,0.0051,0.23,0.8508,3.0111,0.0916,
2011/12/12,2.0121,0,0.2221,0.8605,3.0505,0.0814,
2011/12/9,2.0611,0,0.2221,0.8911,3.1072,0.0814,
2011/12/8,1.9704,0,0.2183,0.838,2.997,0.0865,
2011/12/7,2.0296,0,0.2342,0.8895,3.0617,0.0865,
2011/12/6,2.0891,0,0.254,0.9442,3.0984,0.0966,
2011/12/5,2.0436,-0.0051,0.2579,0.9361,3.0277,0.0814,
2011/12/2,2.0331,-0.0051,0.25,0.9135,3.0237,0.0966,
2011/12/1,2.0873,-0.0051,0.2539,0.9649,3.0912,0.0967,
2011/11/30,2.068,0,0.2539,0.952,3.0554,0.1068,
2011/11/29,1.9913,0.0102,0.2539,0.9263,2.9567,0.1068,
2011/11/28,1.9739,0.0102,0.2539,0.9247,2.929,0.1119,
2011/11/25,1.9635,0.0153,0.2735,0.9311,2.9191,0.1119,
2011/11/23,1.8835,0.0153,0.2618,0.8782,2.8343,0.1068,
2011/11/22,1.917,0.0153,0.2578,0.8704,2.8803,0.1068,
2011/11/21,1.955,0.0051,0.2621,0.8963,2.9437,0.1017,
2011/11/18,2.0104,0,0.2782,0.9222,2.9941,0.0967,
2011/11/17,1.9602,0,0.2621,0.8611,2.9809,0.0967,
2011/11/16,2,0.0051,0.242,0.874,3.0302,0.0967,
2011/11/15,2.0451,0.0051,0.238,0.9031,3.0841,0.0865,
2011/11/14,2.0556,0.0051,0.23,0.9031,3.1057,0.0814,
2011/11/10,2.0564,0,0.23,0.9064,3.1063,0.0814,
2011/11/9,1.9615,0.0051,0.2262,0.8665,3.028,0.0814,
2011/11/8,2.0769,0.0051,0.2381,0.9243,3.1372,0.0814,
2011/11/7,2.0371,0,0.2342,0.8971,3.0997,0.0763,
2011/11/4,2.0327,-0.0051,0.2184,0.8747,3.0916,0.0865,
2011/11/3,2.0734,0,0.2382,0.9197,3.1216,0.0916,
2011/11/2,1.9854,0,0.2264,0.8798,3.0129,0.0967,
2011/11/1,1.9889,-0.0102,0.2362,0.9038,2.9998,0.1017,
2011/10/31,2.1133,-0.0152,0.2382,0.9599,3.1307,0.1068,
2011/10/28,2.3167,0,0.2892,1.1305,3.3754,0.1119,
2011/10/27,2.3964,0.0102,0.3088,1.2018,3.4561,0.117,
2011/10/26,2.2041,0.0102,0.2853,1.0636,3.2205,0.1119,
2011/10/25,2.1089,0.0051,0.2428,0.9853,3.1301,0.1068,
2011/10/24,2.2336,0.0051,0.2792,1.0913,3.2707,0.1068,
2011/10/21,2.2192,0.0153,0.2668,1.0668,3.2638,0.1068,
2011/10/20,2.1888,0.0153,0.2622,1.0618,3.216,0.1119,
2011/10/19,2.1603,0.0203,0.266,1.0422,3.1756,0.1119,
2011/10/18,2.1763,0.0153,0.2658,1.0601,3.1718,0.1017,
2011/10/17,2.155,0.0203,0.2656,1.0601,3.1304,0.0966,
2011/10/14,2.2477,0.0101,0.2654,1.1105,3.2315,0.0966,
2011/10/13,2.1834,0.0152,0.2768,1.1022,3.1508,0.0916,
2011/10/12,2.2101,0.0152,0.2846,1.1477,3.1964,0.0814,
2011/10/11,2.1496,0,0.3004,1.1297,3.0999,0.0966,
2011/10/7,2.0764,0.0051,0.2882,1.0809,3.0167,0.0916,
2011/10/6,1.9872,0,0.2635,1.0016,2.9496,0.0763,
2011/10/5,1.8877,0,0.2554,0.9453,2.8519,0.0916,
2011/10/4,1.8207,0,0.2513,0.902,2.8039,0.0967,
2011/10/3,1.756,-0.0051,0.2314,0.8509,2.7246,0.0967,
2011/9/30,1.9154,0.0203,0.243,0.9518,2.9134,0.1017,
2011/9/29,1.9962,0.0102,0.2582,0.9968,3.0537,0.0967,
2011/9/28,1.9797,0.0051,0.2465,0.9348,3.07,0.0967,
2011/9/27,1.9711,0.0102,0.235,0.9414,3.0693,0.0967,
2011/9/26,1.9002,0,0.2267,0.9025,2.9925,0.0916,
2011/9/23,1.8334,-0.0051,0.2164,0.8701,2.9002,0.0916,
2011/9/22,1.718,0,0.1978,0.7753,2.7977,0.0916,
2011/9/21,1.8576,0.0051,0.1936,0.8398,2.9942,0.0967,
2011/9/20,1.9385,0.0051,0.1613,0.8399,3.2024,0.0661,
2011/9/19,1.9506,0,0.1532,0.84,3.2184,0.0661,
2011/9/16,2.0479,0,0.1652,0.9093,3.313,0.0712,
2011/9/15,2.082,0,0.1891,0.9401,3.3565,0.0814,
2011/9/14,1.9837,0,0.185,0.8838,3.271,0.0814,
2011/9/13,1.9906,0,0.2009,0.8887,3.3273,0.0865,
2011/9/12,1.9475,0.0051,0.2047,0.8646,3.2509,0.0916,
2011/9/9,1.9183,0.0051,0.1688,0.8023,3.2463,0.0865,
2011/9/8,1.9787,0.0102,0.1884,0.8665,3.3086,0.0967,
2011/9/7,2.0429,0.0153,0.2002,0.9131,3.367,0.0967,
2011/9/6,1.984,0.0153,0.1962,0.8843,3.272,0.1068,
2011/9/2,1.9857,0.0153,0.1961,0.8604,3.2969,0.1017,
2011/9/1,2.1302,0.0102,0.18,0.8958,3.4945,0.0967,
2011/8/31,2.2234,0.0102,0.1995,0.9615,3.6008,0.0967,
2011/8/30,2.1767,0.0051,0.1955,0.9295,3.5225,0.0865,
2011/8/29,2.2561,0,0.2033,0.9888,3.5916,0.0865,
2011/8/26,2.1899,-0.0051,0.1876,0.9359,3.535,0.0814,
2011/8/25,2.2286,-0.0051,0.2072,0.9888,3.6009,0.0865,
2011/8/24,2.2994,-0.0102,0.2269,1.0228,3.6534,0.0916,
2011/8/23,2.153,0.0051,0.2171,0.9477,3.4931,0.061,
2011/8/22,2.1058,-0.0051,0.2012,0.924,3.4233,0.0661,
2011/8/19,2.0623,0,0.1893,0.8956,3.3904,0.0814,
2011/8/18,2.0624,0,0.1901,0.8791,3.4193,0.0814,
2011/8/17,2.1652,0.0051,0.1904,0.9128,3.5633,0.0865,
2011/8/16,2.2196,0.0051,0.1826,0.9291,3.6671,0.0916,
2011/8/15,2.3053,0,0.1909,0.99,3.771,0.1017,
2011/8/12,2.2548,0.0102,0.1872,0.9583,3.7257,0.0966,
2011/8/11,2.3399,0.0102,0.184,1.0166,3.769,0.0967,
2011/8/10,2.1061,0.0102,0.1803,0.9166,3.5146,0.0865,
2011/8/9,2.2488,0.0254,0.1924,0.9948,3.6181,0.0967,
2011/8/8,2.3179,0.0203,0.2599,1.0828,3.653,0.1119,
2011/8/5,2.5585,0.0051,0.2878,1.25,3.8458,0.1068,
2011/8/4,2.4028,0.0051,0.2547,1.0884,3.6707,0.0967,
2011/8/3,2.6202,0.0102,0.3336,1.2601,3.902,0.1425,
2011/8/2,2.6114,0.0559,0.3159,1.2185,3.9088,0.1527,
2011/8/1,2.7437,0.0712,0.3671,1.3216,4.0795,0.1934,
2011/7/29,2.7961,0.0915,0.3554,1.3556,4.1184,0.1985,
2011/7/28,2.9454,0.0712,0.4183,1.5244,4.2556,0.1985,
2011/7/27,2.9803,0.0763,0.4419,1.5214,4.2851,0.2036,
2011/7/26,2.9529,0.0661,0.3872,1.4801,4.2823,0.1883,
2011/7/25,3.0006,0.0304,0.4075,1.5247,4.3194,0.1781,
2011/7/22,2.9621,0.0304,0.3872,1.5049,4.2575,0.1679,
2011/7/21,3.0136,0.0355,0.3993,1.5477,4.312,0.1679,
2011/7/20,2.9275,0.0152,0.379,1.472,4.252,0.1629,
2011/7/19,2.8802,0.0152,0.371,1.4343,4.1902,0.1629,
2011/7/18,2.9276,0.0051,0.3629,1.4359,4.3083,0.1425,
2011/7/15,2.9058,0.0051,0.3529,1.4393,4.2465,0.1425,
2011/7/14,2.9534,0.0051,0.367,1.4983,4.2539,0.1374,
2011/7/13,2.8824,-0.0051,0.351,1.4361,4.1722,0.1476,
2011/7/12,2.877,0.0203,0.351,1.4345,4.1677,0.1527,
2011/7/11,2.9189,0.0102,0.3551,1.4705,4.2083,0.1527,
2011/7/8,3.0268,0.0203,0.3909,1.5771,4.2824,0.1629,
2011/7/7,3.1377,0.0203,0.4683,1.7269,4.3662,0.1832,
2011/7/6,3.108,0.0051,0.4226,1.6608,4.3625,0.168,
2011/7/5,3.121,-0.0051,0.4265,1.6805,4.3728,0.1781,
2011/7/1,3.1823,0.0153,0.4719,1.7795,4.3908,0.1883,
2011/6/30,3.16,0.0102,0.4576,1.7608,4.371,0.1832,
2011/6/29,3.1118,0.0203,0.4614,1.6898,4.3766,0.1883,
2011/6/28,3.0308,0.0203,0.4732,1.5793,4.3242,0.1781,
2011/6/27,2.9305,0.0101,0.3939,1.4496,4.2954,0.1527,
2011/6/24,2.8636,0.0051,0.329,1.3731,4.1832,0.1374,
2011/6/23,2.9116,0.0051,0.3418,1.4568,4.168,0.1374,
2011/6/22,2.9825,0.0101,0.3703,1.5404,4.2149,0.1527,
2011/6/21,2.9835,0.0203,0.3665,1.5438,4.2185,0.1578,
2011/6/20,2.958,0.0203,0.3707,1.5325,4.1977,0.1578,
2011/6/17,2.9445,0.0254,0.3749,1.5277,4.205,0.1578,
2011/6/16,2.9274,0.0305,0.3795,1.5248,4.1753,0.1629,
2011/6/15,2.9692,0.0458,0.3756,1.5461,4.1996,0.1629,
2011/6/14,3.0972,0.0458,0.4398,1.6873,4.2964,0.173,
2011/6/13,2.9838,0.0356,0.3919,1.5774,4.2005,0.1629,
2011/6/10,2.9693,0.0407,0.3981,1.5595,4.1816,0.168,
2011/6/9,2.9967,0.0356,0.4164,1.5876,4.215,0.1629,
2011/6/8,2.9387,0.0305,0.3808,1.4981,4.1853,0.1578,
2011/6/7,2.9949,0.0356,0.4047,1.5698,4.2579,0.1629,
2011/6/6,2.995,0.0203,0.4207,1.5911,4.2579,0.168,
2011/6/3,2.9859,0.0305,0.4248,1.5961,4.2224,0.1731,
2011/6/2,3.0297,0.0356,0.4566,1.6485,4.2442,0.1832,
2011/6/1,2.9408,0.0407,0.4331,1.5899,4.1415,0.1527,
2011/5/31,3.0607,0.0456,0.4685,1.6992,4.2242,0.1578,
2011/5/27,3.0735,0.0406,0.4764,1.7173,4.2424,0.1527,
2011/5/26,3.0572,0.0456,0.4843,1.7254,4.2225,0.1578,
2011/5/25,3.1304,0.0456,0.5354,1.7639,4.2819,0.1679,
2011/5/24,3.1139,0.0507,0.5029,1.7723,4.2498,0.1679,
2011/5/23,3.1286,0.0456,0.5234,1.7807,4.2663,0.1679,
2011/5/20,3.1451,0.0406,0.5114,1.7923,4.2976,0.1629,
2011/5/19,3.1709,0.0406,0.524,1.824,4.3032,0.168,
2011/5/18,3.1801,0.0355,0.5523,1.8489,4.2949,0.168,
2011/5/17,3.1158,0.0355,0.5202,1.7847,4.2271,0.1629,
2011/5/16,3.147,0.0203,0.5204,1.8013,4.2719,0.1629,
2011/5/13,3.1709,0.0203,0.5325,1.8343,4.3078,0.1629,
2011/5/12,3.2225,0.0152,0.5509,1.8725,4.3469,0.168,
2011/5/11,3.1593,0.0152,0.545,1.8528,4.3032,0.168,
2011/5/10,3.2135,0.0253,0.585,1.9122,4.3506,0.168,
2011/5/9,3.1604,0.0051,0.5453,1.8447,4.3085,0.1578,
2011/5/6,3.1459,0.0051,0.5493,1.858,4.2855,0.1629,
2011/5/5,3.1499,0.0101,0.5734,1.8779,4.2556,0.1731,
2011/5/4,3.2159,0.0152,0.5854,1.9372,4.3211,0.1833,
2011/5/3,3.2473,0.0203,0.6013,1.9439,4.3507,0.1659,
2011/5/2,3.2788,0.0304,0.6013,1.967,4.3786,0.1812,
2011/4/29,3.2863,0.0355,0.6013,1.967,4.3968,0.1832,
2011/4/28,3.3106,0.0355,0.6171,1.9967,4.4141,0.1914,
2011/4/27,3.3552,0.0507,0.6408,2.0154,4.4526,0.1965,
2011/4/26,3.307,0.0558,0.6029,2.0122,4.3905,0.1965,
2011/4/25,3.3627,0.0456,0.6355,2.0655,4.4554,0.2016,
2011/4/21,3.3963,0.0507,0.6603,2.1124,4.4739,0.2067,
2011/4/20,3.4077,0.0558,0.6608,2.116,4.4656,0.2118,
2011/4/19,3.3631,0.0507,0.6447,2.0662,4.4316,0.2118,
2011/4/18,3.3743,0.0507,0.661,2.063,4.4564,0.2067,
2011/4/15,3.4079,0.0608,0.6934,2.1196,4.4684,0.222,
2011/4/14,3.4979,0.0659,0.7661,2.2265,4.5485,0.2373,
2011/4/13,3.4585,0.0507,0.7259,2.1698,4.5429,0.222,
2011/4/12,3.4904,0.0456,0.7419,2.1998,4.575,0.2281,
2011/4/11,3.5847,0.0355,0.8222,2.3169,4.6542,0.2485,
2011/4/8,3.5772,0.0355,0.8061,2.3068,4.6417,0.2546,
2011/4/7,3.5451,0.0355,0.7819,2.27,4.6159,0.2526,
2011/4/6,3.5452,0.0558,0.8297,2.3134,4.5949,0.2751,
2011/4/5,3.4795,0.0659,0.8136,2.2633,4.5038,0.2332,
2011/4/4,3.4179,0.0355,0.7579,2.1868,4.476,0.1883,
2011/4/1,3.4422,0.0558,0.7976,2.2367,4.4853,0.2271,
2011/3/31,3.4703,0.0913,0.8211,2.2766,4.5076,0.273,
2011/3/30,3.4349,0.0913,0.7816,2.2002,4.502,0.2628,
2011/3/29,3.4872,0.0963,0.8131,2.226,4.5441,0.273,
2011/3/28,3.4313,0.0791,0.7481,2.1753,4.4946,0.2699,
2011/3/25,3.4388,0.0801,0.7315,2.1551,4.5002,0.2577,
2011/3/24,3.4037,0.074,0.6902,2.1081,4.4826,0.2373,
2011/3/23,3.3501,0.0842,0.6575,2.0513,4.4477,0.2271,
2011/3/22,3.3263,0.0862,0.6494,2.0346,4.4367,0.2271,
2011/3/21,3.3282,0.069,0.6331,2.028,4.4514,0.223,
2011/3/18,3.2678,0.0639,0.5845,1.9351,4.4166,0.2098,
2011/3/17,3.255,0.074,0.5845,1.9119,4.4358,0.2138,
2011/3/16,3.17,0.0842,0.5445,1.8399,4.3553,0.2026,
2011/3/15,3.303,0.0892,0.6008,1.9654,4.4542,0.2169,
2011/3/14,3.3563,0.074,0.5928,1.9754,4.5349,0.2128,
2011/3/11,3.4025,0.069,0.641,2.055,4.548,0.222,
2011/3/10,3.3584,0.0669,0.633,2.0253,4.4986,0.2271,
2011/3/9,3.4675,0.0913,0.6889,2.1449,4.6067,0.2424,
2011/3/8,3.5477,0.1045,0.7207,2.2116,4.6632,0.2285,
2011/3/7,3.5123,0.1004,0.6967,2.1949,4.6219,0.2285,
2011/3/4,3.49,0.1105,0.6807,2.1815,4.5963,0.2295,
2011/3/3,3.5554,0.1207,0.7598,2.2815,4.6191,0.2468,
2011/3/2,3.4697,0.1217,0.6883,2.1715,4.5661,0.2315,
2011/3/1,3.3921,0.1349,0.6408,2.0952,4.4794,0.2234,
2011/2/28,3.4272,0.1349,0.6802,2.1382,4.5007,0.2366,
2011/2/25,3.4125,0.1247,0.7117,2.1615,4.496,0.2366,
2011/2/24,3.4477,0.1166,0.7354,2.1913,4.5417,0.2366,
2011/2/23,3.4848,0.1166,0.7433,2.1711,4.5822,0.2417,
2011/2/22,3.4533,0.1014,0.6902,2.134,4.6031,0.2468,
2011/2/18,3.5799,0.0892,0.7469,2.2688,4.6836,0.257,
2011/2/17,3.5725,0.0892,0.7624,2.2683,4.6682,0.259,
2011/2/16,3.6193,0.1065,0.827,2.346,4.6798,0.2743,
2011/2/15,3.6044,0.1197,0.8186,2.3255,4.6615,0.2824,
2011/2/14,3.6194,0.1095,0.8426,2.3558,4.6711,0.2824,
2011/2/11,3.6288,0.1116,0.8342,2.3556,4.6876,0.2824,
2011/2/10,3.6928,0.1095,0.8334,2.3889,4.7642,0.2875,
2011/2/9,3.6465,0.1308,0.793,2.3278,4.711,0.2926,
2011/2/8,3.7373,0.14,0.8488,2.3986,4.7652,0.2844,
2011/2/7,3.6299,0.142,0.7606,2.2636,4.6965,0.2743,
2011/2/4,3.6356,0.145,0.7444,2.2601,4.7275,0.2722,
2011/2/3,3.5488,0.142,0.7042,2.176,4.6645,0.2672,
2011/2/2,3.4771,0.1501,0.6566,2.0927,4.6196,0.257,
2011/2/1,3.4394,0.1501,0.6013,2.0132,4.6165,0.2438,
2011/1/31,3.3704,0.145,0.562,1.9407,4.5711,0.2366,
2011/1/28,3.3214,0.14,0.5385,1.9144,4.5282,0.2285,
2011/1/27,3.3873,0.14,0.5778,1.9802,4.5691,0.2366,
2011/1/26,3.4146,0.1552,0.625,1.9843,4.5861,0.257,
2011/1/25,3.3284,0.145,0.576,1.9378,4.4896,0.2539,
2011/1/24,3.4044,0.1501,0.625,2.0078,4.557,0.259,
2011/1/21,3.4042,0.1501,0.6087,2.0112,4.565,0.257,
2011/1/20,3.4488,0.1552,0.625,2.0447,4.6093,0.257,
2011/1/19,3.339,0.1501,0.5683,1.9318,4.5271,0.2468,
2011/1/18,3.3663,0.145,0.5845,1.9517,4.563,0.2519,
2011/1/14,3.3231,0.145,0.5685,1.9188,4.5301,0.2529,
2011/1/13,3.2972,0.14,0.5768,1.8995,4.4984,0.2468,
2011/1/12,3.365,0.142,0.6009,1.9788,4.531,0.257,
2011/1/11,3.3396,0.145,0.585,1.9624,4.4876,0.2519,
2011/1/10,3.2832,0.1349,0.5691,1.913,4.4611,0.258,
2011/1/7,3.3237,0.1349,0.5931,1.9593,4.4846,0.2672,
2011/1/6,3.3932,0.14,0.6648,2.0652,4.5112,0.2794,
2011/1/5,3.4654,0.1349,0.7045,2.1383,4.5439,0.2824,
2011/1/4,3.3287,0.1298,0.6171,2.0059,4.4106,0.2621,
2011/1/3,3.3324,0.1197,0.5933,2.0026,4.3971,0.2621,
2010/12/31,3.2935,0.1197,0.5934,2.006,4.3341,0.2621,
2010/12/30,3.3646,0.1075,0.6407,2.0622,4.4231,0.2672,
2010/12/29,3.3489,0.1197,0.6329,2.0292,4.4309,0.2682,
2010/12/28,3.4795,0.1379,0.7433,2.145,4.5319,0.2875,
2010/12/27,3.3294,0.1258,0.6394,2.0219,4.4019,0.2875,
2010/12/23,3.3892,0.1318,0.6554,2.0485,4.4698,0.2824,
2010/12/22,3.3458,0.1298,0.63,2.0028,4.4464,0.2824,
2010/12/21,3.3031,0.1268,0.6055,1.9449,4.4183,0.2794,
2010/12/20,3.3358,0.1014,0.5972,1.9479,4.4415,0.2875,
2010/12/17,3.3279,0.1014,0.6052,1.9544,4.4367,0.2875,
2010/12/16,3.4224,0.1247,0.637,2.0245,4.5338,0.2947,
2010/12/15,3.5318,0.1349,0.6691,2.1193,4.5947,0.3028,
2010/12/14,3.4727,0.1318,0.6528,2.0679,4.5288,0.2722,
2010/12/13,3.275,0.1197,0.5802,1.8752,4.4076,0.2651,
2010/12/10,3.319,0.1166,0.6363,1.9826,4.4289,0.2672,
2010/12/9,3.2037,0.1349,0.6197,1.8875,4.398,0.2672,
2010/12/8,3.2723,0.1349,0.6275,1.8806,4.4561,0.2692,
2010/12/7,3.1257,0.1318,0.5318,1.7236,4.3674,0.2539,
2010/12/6,2.9201,0.1247,0.4207,1.5155,4.2397,0.2366,
2010/12/3,3.0055,0.1318,0.4683,1.6141,4.3143,0.2519,
2010/12/2,2.9885,0.145,0.5395,1.6698,4.2545,0.2672,
2010/12/1,2.9642,0.1562,0.5315,1.6367,4.2397,0.2692,
2010/11/30,2.7968,0.1552,0.4528,1.4661,4.1104,0.257,
2010/11/29,2.8205,0.1552,0.5079,1.502,4.1401,0.2641,
2010/11/26,2.8663,0.1521,0.5079,1.5281,4.2093,0.2641,
2010/11/24,2.912,0.1521,0.5315,1.5609,4.2797,0.2692,
2010/11/23,2.7729,0.1308,0.4529,1.3946,4.1901,0.2428,
2010/11/22,2.8019,0.1247,0.4642,1.4177,4.2048,0.2489,
2010/11/19,2.8713,0.1298,0.5047,1.5169,4.2444,0.255,
2010/11/18,2.895,0.1329,0.4961,1.4966,4.2807,0.254,
2010/11/17,2.8766,0.1318,0.4798,1.4667,4.2853,0.255,
2010/11/16,2.84,0.1278,0.4957,1.4666,4.2648,0.2539,
2010/11/15,2.9593,0.1268,0.5358,1.5259,4.4153,0.2651,
2010/11/12,2.7871,0.1247,0.5036,1.3645,4.2844,0.2437,
2010/11/10,2.6286,0.1268,0.4229,1.198,4.2311,0.2234,
2010/11/9,2.6558,0.1146,0.4387,1.2467,4.2466,0.2234,
2010/11/8,2.5502,0.1105,0.3988,1.114,4.1201,0.2112,
2010/11/5,2.5304,0.1146,0.3671,1.0915,4.1192,0.201,
2010/11/4,2.489,0.1146,0.3276,1.0308,4.0713,0.1929,
2010/11/3,2.5702,0.1176,0.3277,1.108,4.0398,0.198,
2010/11/2,2.5866,0.1126,0.3435,1.1563,3.9266,0.201,
2010/11/1,2.6229,0.1014,0.3435,1.166,4.0029,0.201,
2010/10/29,2.5993,0.1105,0.3357,1.1661,3.9828,0.2021,
